Input for MX Roads 
Generated on 06-Nov-06 11:27:28 PM

Northing          	Easting           	Elevation         	Layer             	Sequence ID       
       3.128	       9.681	       3.390	1	4337
       3.379	       5.733	       2.300	1	4339
       4.043	       8.730	       3.390	1	4340
       1.820	       9.197	       4.670	1	4341
       1.407	       6.200	       3.390	1	4342
       3.379	       5.733	       2.300	1	4343
       2.196	       6.918	       3.390	1	4345
       3.021	       6.666	       3.390	1	4346
       2.286	       8.317	       3.390	1	4348
       3.236	       7.994	       3.390	1	4349
       3.846	       6.864	       2.300	1	4351
       4.509	       9.861	       3.390	1	4352
       2.286	      10.327	       4.670	1	4353
       1.874	       7.330	       3.390	1	4354
       3.846	       6.864	       2.300	1	4355
       2.662	       8.048	       3.390	1	4357
       3.487	       7.797	       3.390	1	4358
       2.752	       9.448	       3.390	1	4360
       3.702	       9.125	       3.390	1	4361
       3.379	       5.733	       2.300	1	4363
       4.043	       8.730	       3.390	1	4364
       1.820	       9.197	       4.670	1	4365
       1.407	       6.200	       3.390	1	4366
       3.379	       5.733	       2.300	1	4367
       3.379	       5.733	       2.300	1	4369
       4.043	       8.730	       3.390	1	4370
       1.820	       9.197	       4.670	1	4371
       1.407	       6.200	       3.390	1	4372
       3.379	       5.733	       2.300	1	4373
       3.666	       4.980	       2.300	1	4375
       4.330	       7.976	       3.390	1	4376
       2.107	       8.443	       4.670	1	4377
       1.694	       5.446	       3.390	1	4378
       3.666	       4.980	       2.300	1	4379
       2.483	       6.164	       3.390	1	4381
       3.308	       5.913	       3.390	1	4382
       2.573	       7.564	       3.390	1	4384
       3.523	       7.241	       3.390	1	4385
       3.613	       4.710	       2.300	1	4387
       4.276	       7.707	       3.390	1	4388
       2.053	       8.174	       4.670	1	4389
       1.640	       5.177	       3.390	1	4390
       3.613	       4.710	       2.300	1	4391
       2.429	       5.895	       3.390	1	4393
       3.254	       5.644	       3.390	1	4394
       2.519	       7.294	       3.390	1	4396
       3.469	       6.971	       3.390	1	4397
       3.290	       4.405	       2.300	1	4399
       3.953	       7.402	       3.390	1	4400
       1.730	       7.869	       4.670	1	4401
       1.318	       4.872	       3.390	1	4402
       3.290	       4.405	       2.300	1	4403
       2.107	       5.590	       3.390	1	4405
       2.931	       5.339	       3.390	1	4406
       2.196	       6.989	       3.390	1	4408
       3.146	       6.666	       3.390	1	4409
       3.057	       4.298	       2.300	1	4411
       3.720	       7.294	       3.390	1	4412
       1.497	       7.761	       4.670	1	4413
       1.085	       4.764	       3.390	1	4414
       3.057	       4.298	       2.300	1	4415
       1.874	       5.482	       3.390	1	4417
       2.698	       5.231	       3.390	1	4418
       1.963	       6.882	       3.390	1	4420
       2.913	       6.559	       3.390	1	4421
       2.752	       4.280	       2.300	1	4423
       3.415	       7.277	       3.390	1	4424
       1.192	       7.743	       4.670	1	4425
       0.780	       4.746	       3.390	1	4426
       2.752	       4.280	       2.300	1	4427
       1.569	       5.464	       3.390	1	4429
       2.393	       5.213	       3.390	1	4430
       1.658	       6.864	       3.390	1	4432
       2.609	       6.541	       3.390	1	4433
       2.573	       4.280	       2.300	1	4435
       3.236	       7.277	       3.390	1	4436
       1.013	       7.743	       4.670	1	4437
       0.601	       4.746	       3.390	1	4438
       2.573	       4.280	       2.300	1	4439
       1.389	       5.464	       3.390	1	4441
       2.214	       5.213	       3.390	1	4442
       1.479	       6.864	       3.390	1	4444
       2.429	       6.541	       3.390	1	4445
       2.340	       4.280	       2.300	1	4447
       3.003	       7.277	       3.390	1	4448
       0.780	       7.743	       4.670	1	4449
       0.368	       4.746	       3.390	1	4450
       2.340	       4.280	       2.300	1	4451
       1.156	       5.464	       3.390	1	4453
       1.981	       5.213	       3.390	1	4454
       1.246	       6.864	       3.390	1	4456
       2.196	       6.541	       3.390	1	4457
       2.107	       4.316	       2.300	1	4459
       2.770	       7.312	       3.390	1	4460
       0.547	       7.779	       4.670	1	4461
       0.134	       4.782	       3.390	1	4462
       2.107	       4.316	       2.300	1	4463
       0.923	       5.500	       3.390	1	4465
       1.748	       5.249	       3.390	1	4466
       1.013	       6.900	       3.390	1	4468
       1.963	       6.577	       3.390	1	4469
       2.107	       4.657	       2.300	1	4471
       2.770	       7.653	       3.390	1	4472
       0.547	       8.120	       4.670	1	4473
       0.134	       5.123	       3.390	1	4474
       2.107	       4.657	       2.300	1	4475
       0.923	       5.841	       3.390	1	4477
       1.748	       5.590	       3.390	1	4478
       1.013	       7.241	       3.390	1	4480
       1.963	       6.918	       3.390	1	4481
       2.035	       4.710	       2.300	1	4483
       2.698	       7.707	       3.390	1	4484
       0.475	       8.174	       4.670	1	4485
       0.063	       5.177	       3.390	1	4486
       2.035	       4.710	       2.300	1	4487
       0.852	       5.895	       3.390	1	4489
       1.676	       5.644	       3.390	1	4490
       0.941	       7.294	       3.390	1	4492
       1.891	       6.971	       3.390	1	4493
       1.730	       4.710	       2.300	1	4495
       2.393	       7.707	       3.390	1	4496
       0.170	       8.174	       4.670	1	4497
      -0.242	       5.177	       3.390	1	4498
       1.730	       4.710	       2.300	1	4499
       0.547	       5.895	       3.390	1	4501
       1.372	       5.644	       3.390	1	4502
       0.636	       7.294	       3.390	1	4504
       1.587	       6.971	       3.390	1	4505
       1.640	       4.657	       2.300	1	4507
       2.304	       7.653	       3.390	1	4508
       0.081	       8.120	       4.670	1	4509
      -0.332	       5.123	       3.390	1	4510
       1.640	       4.657	       2.300	1	4511
       0.457	       5.841	       3.390	1	4513
       1.282	       5.590	       3.390	1	4514
       0.547	       7.241	       3.390	1	4516
       1.497	       6.918	       3.390	1	4517
       1.623	       4.477	       2.300	1	4519
       2.286	       7.474	       3.390	1	4520
       0.063	       7.940	       4.670	1	4521
      -0.350	       4.944	       3.390	1	4522
       1.623	       4.477	       2.300	1	4523
       0.439	       5.662	       3.390	1	4525
       1.264	       5.410	       3.390	1	4526
       0.529	       7.061	       3.390	1	4528
       1.479	       6.738	       3.390	1	4529
       2.465	       6.541	       2.300	1	4531
       3.128	       9.538	       3.390	1	4532
       0.905	      10.004	       4.670	1	4533
       0.493	       7.007	       3.390	1	4534
       2.465	       6.541	       2.300	1	4535
       1.372	       9.125	       3.390	1	4537
       2.322	       8.802	       3.390	1	4538
       1.282	       7.725	       3.390	1	4540
       2.107	       7.474	       3.390	1	4541
       2.931	       7.671	       2.300	1	4543
       3.595	      10.668	       3.390	1	4544
       1.372	      11.135	       4.670	1	4545
       0.959	       8.138	       3.390	1	4546
       2.931	       7.671	       2.300	1	4547
       1.748	       8.856	       3.390	1	4549
       2.573	       8.604	       3.390	1	4550
       1.838	      10.255	       3.390	1	4552
       2.788	       9.932	       3.390	1	4553
       3.128	       7.617	       2.300	1	4555
       3.792	      10.614	       3.390	1	4556
       1.569	      11.081	       4.670	1	4557
       1.156	       8.084	       3.390	1	4558
       3.128	       7.617	       2.300	1	4559
       1.945	       8.802	       3.390	1	4561
       2.770	       8.551	       3.390	1	4562
       2.035	      10.201	       3.390	1	4564
       2.985	       9.878	       3.390	1	4565
       3.272	       7.384	       2.300	1	4567
       3.935	      10.381	       3.390	1	4568
       1.712	      10.848	       4.670	1	4569
       1.300	       7.851	       3.390	1	4570
       3.272	       7.384	       2.300	1	4571
       2.089	       8.569	       3.390	1	4573
       2.913	       8.317	       3.390	1	4574
       2.178	       9.968	       3.390	1	4576
       3.128	       9.645	       3.390	1	4577
       3.379	       5.697	       2.300	1	4579
       4.043	       8.694	       3.390	1	4580
       1.820	       9.161	       4.670	1	4581
       1.407	       6.164	       3.390	1	4582
       3.379	       5.697	       2.300	1	4583
       2.196	       6.882	       3.390	1	4585
       3.021	       6.631	       3.390	1	4586
       2.286	       8.281	       3.390	1	4588
       3.236	       7.958	       3.390	1	4589
       3.846	       6.828	       2.300	1	4591
       4.509	       9.825	       3.390	1	4592
       2.286	      10.291	       4.670	1	4593
       1.874	       7.294	       3.390	1	4594
       3.846	       6.828	       2.300	1	4595
       2.662	       8.012	       3.390	1	4597
       3.487	       7.761	       3.390	1	4598
       2.752	       9.412	       3.390	1	4600
       3.702	       9.089	       3.390	1	4601
       3.379	       5.697	       2.300	1	4603
       4.043	       8.694	       3.390	1	4604
       1.820	       9.161	       4.670	1	4605
       1.407	       6.164	       3.390	1	4606
       3.379	       5.697	       2.300	1	4607
       3.379	       5.697	       2.300	1	4609
       4.043	       8.694	       3.390	1	4610
       1.820	       9.161	       4.670	1	4611
       1.407	       6.164	       3.390	1	4612
       3.379	       5.697	       2.300	1	4613
       3.666	       4.944	       2.300	1	4615
       4.330	       7.940	       3.390	1	4616
       2.107	       8.407	       4.670	1	4617
       1.694	       5.410	       3.390	1	4618
       3.666	       4.944	       2.300	1	4619
       2.483	       6.128	       3.390	1	4621
       3.308	       5.877	       3.390	1	4622
       2.573	       7.528	       3.390	1	4624
       3.523	       7.205	       3.390	1	4625
       3.613	       4.675	       2.300	1	4627
       4.276	       7.671	       3.390	1	4628
       2.053	       8.138	       4.670	1	4629
       1.640	       5.141	       3.390	1	4630
       3.613	       4.675	       2.300	1	4631
       2.429	       5.859	       3.390	1	4633
       3.254	       5.608	       3.390	1	4634
       2.519	       7.259	       3.390	1	4636
       3.469	       6.936	       3.390	1	4637
       3.290	       4.370	       2.300	1	4639
       3.953	       7.366	       3.390	1	4640
       1.730	       7.833	       4.670	1	4641
       1.318	       4.836	       3.390	1	4642
       3.290	       4.370	       2.300	1	4643
       2.107	       5.554	       3.390	1	4645
       2.931	       5.303	       3.390	1	4646
       2.196	       6.954	       3.390	1	4648
       3.146	       6.631	       3.390	1	4649
       3.057	       4.262	       2.300	1	4651
       3.720	       7.259	       3.390	1	4652
       1.497	       7.725	       4.670	1	4653
       1.085	       4.728	       3.390	1	4654
       3.057	       4.262	       2.300	1	4655
       1.874	       5.446	       3.390	1	4657
       2.698	       5.195	       3.390	1	4658
       1.963	       6.846	       3.390	1	4660
       2.913	       6.523	       3.390	1	4661
       2.752	       4.244	       2.300	1	4663
       3.415	       7.241	       3.390	1	4664
       1.192	       7.707	       4.670	1	4665
       0.780	       4.710	       3.390	1	4666
       2.752	       4.244	       2.300	1	4667
       1.569	       5.428	       3.390	1	4669
       2.393	       5.177	       3.390	1	4670
       1.658	       6.828	       3.390	1	4672
       2.609	       6.505	       3.390	1	4673
       2.573	       4.244	       2.300	1	4675
       3.236	       7.241	       3.390	1	4676
       1.013	       7.707	       4.670	1	4677
       0.601	       4.710	       3.390	1	4678
       2.573	       4.244	       2.300	1	4679
       1.389	       5.428	       3.390	1	4681
       2.214	       5.177	       3.390	1	4682
